20 Triangles
3 0 5 1 
3 1 2 0 
3 2 3 0 
3 3 4 0 
3 4 5 0 
3 5 6 1 
3 6 7 1 
3 7 2 1 
3 7 8 2 
3 8 3 2 
3 8 9 3 
3 9 4 3 
3 9 10 4 
3 10 5 4 
3 10 6 5 
3 11 7 6 
3 10 11 6 
3 11 8 7 
3 11 9 8 
3 10 9 11 
