2562 3
-8.96624407048e-08 -3.81353060763e-18 1.0
0.723607436114 0.525730917234 0.447212791706
-0.276393471815 0.850650939871 0.447213178735
-0.894427473358 8.36415569933e-18 0.447213030783
-0.276393471815 -0.850650939871 0.447213178735
0.723607436114 -0.525730917234 0.447212791706
0.894427473358 -6.4573766751e-18 -0.447213030783
0.276393471815 0.850650939871 -0.447213178735
-0.723607436114 0.525730917234 -0.447212791706
-0.723607436114 -0.525730917234 -0.447212791706
0.276393471815 -0.850650939871 -0.447213178735
8.96624407048e-08 5.72031002937e-18 -1.0
0.425325530842 0.309016122673 0.850651061683
0.425325530842 -0.309016122673 0.850651061683
0.850650902181 -2.02682565489e-17 0.5257309603
0.262865544818 0.809017012638 0.525731089636
-0.1624598939 0.500000511775 0.850650498794
-0.688191491963 0.500000121445 0.525730300577
-0.5257309603 4.82575705618e-18 0.850650902181
-0.688191491963 -0.500000121445 0.525730300577
-0.1624598939 -0.500000511775 0.850650498794
0.262865544818 -0.809017012638 0.525731089636
0.951056915502 -0.30901576574 -1.45738397211e-18
0.951056915502 0.30901576574 1.93031234929e-18
0.688191491963 0.500000121445 -0.525730300577
0.587785449346 0.809016851207 1.45738544994e-18
3.18500540527e-17 1.0 0.0
-0.262865544818 0.809017012638 -0.525731089636
-0.587785449346 0.809016851207 1.45738544994e-18
-0.951056915502 0.30901576574 0.0
-0.850650902181 1.93031421698e-17 -0.5257309603
-0.951056915502 -0.30901576574 1.45738397211e-18
-0.587785449346 -0.809016851207 0.0
-0.262865544818 -0.809017012638 -0.525731089636
-3.57106537168e-17 -1.0 1.45738527517e-18
0.587785449346 -0.809016851207 0.0
0.688191491963 -0.500000121445 -0.525730300577
0.5257309603 -6.37001127839e-18 -0.850650902181
0.1624598939 0.500000511775 -0.850650498794
0.1624598939 -0.500000511775 -0.850650498794
-0.425325530842 0.309016122673 -0.850651061683
-0.425325530842 -0.309016122673 -0.850651061683
0.202913663173 0.147425847019 0.968034950262
0.202913663173 -0.147425847019 0.968034950262
0.455429979557 -4.83007993488e-18 0.890271606714
0.668245466126 -0.154620622679 0.727695307147
0.609731106313 -0.442995305416 0.657254241047
0.81264447814 -0.295570633591 0.502241926472
0.668245466126 0.154620622679 0.727695307147
0.81264447814 0.295570633591 0.502241926472
0.609731106313 0.442995305416 0.657254241047
0.532224712416 0.68153502507 0.502241839254
0.353551272751 0.587759531687 0.727695149391
0.059446786433 0.683320352178 0.727694562219
-0.0299832987675 0.864207228077 0.502241842876
-0.232896651977 0.716781783377 0.657254155191
0.140735696354 0.433139502039 0.890271663901
-0.0775061402464 0.23853867719 0.968035173797
-0.483710882971 0.716782022519 0.502242286042
-0.449739213633 0.517876464382 0.727694034165
-0.631506049936 0.267695098088 0.727694608578
-0.831175467983 0.238538532481 0.502241684794
-0.753668896982 7.68680905343e-18 0.657254283913
-0.3684504833 0.267695588414 0.890271482919
-0.250815363689 -1.53735791429e-18 0.968034944275
-0.831175467983 -0.238538532481 0.502241684794
-0.631506049936 -0.267695098088 0.727694608578
-0.449739213633 -0.517876464382 0.727694034165
-0.483710882971 -0.716782022519 0.502242286042
-0.232896651977 -0.716781783377 0.657254155191
-0.3684504833 -0.267695588414 0.890271482919
-0.0775061402464 -0.23853867719 0.968035173797
-0.0299832987675 -0.864207228077 0.502241842876
0.059446786433 -0.683320352178 0.727694562219
0.353551272751 -0.587759531687 0.727695149391
0.532224712416 -0.68153502507 0.502241839254
0.140735696354 -0.433139502039 0.890271663901
0.860546323524 -0.442995149369 0.251426575176
0.949718621354 -0.154620541119 0.272262793119
0.999957608311 -4.83007198297e-18 0.00920769136054
0.956582581522 -0.147425929715 -0.251426649298
0.956582581522 0.147425929715 -0.251426649298
0.949718621354 0.154620541119 0.272262793119
0.860546323524 0.442995149369 0.251426575176
0.831175467983 0.238538532481 -0.502241684794
0.859222659762 0.433138944876 -0.272262879187
0.67745485544 0.68332114795 -0.272262975092
0.483710882971 0.716782022519 -0.502242286042
0.43581019175 0.86420726134 -0.251426502608
0.808982880361 0.58776008496 -0.00920770388425
0.68723758243 0.681534530721 0.251426308747
0.155390719149 0.955321047653 -0.251426769287
0.309003180304 0.95101643144 0.00920769745198
0.146426347856 0.951016412594 0.272262938408
-0.155390719149 0.955321047653 0.251426769287
0.440532363946 0.855455464399 0.272263080026
0.0299832987675 0.864207228077 -0.502241842876
-0.146426347856 0.951016412594 -0.272262938408
-0.440532363946 0.855455464399 -0.272263080026
-0.532224712416 0.68153502507 -0.502241839254
-0.68723758243 0.681534530721 -0.251426308747
-0.309003180304 0.95101643144 -0.00920769745198
-0.43581019175 0.86420726134 0.251426502608
-0.860546323524 0.442995149369 -0.251426575176
-0.808982880361 0.58776008496 0.00920770388425
-0.859222659762 0.433138944876 0.272262879187
-0.956582581522 0.147425929715 0.251426649298
-0.67745485544 0.68332114795 0.272262975092
-0.81264447814 0.295570633591 -0.502241926472
-0.949718621354 0.154620541119 -0.272262793119
-0.949718621354 -0.154620541119 -0.272262793119
-0.81264447814 -0.295570633591 -0.502241926472
-0.860546323524 -0.442995149369 -0.251426575176
-0.999957608311 5.31307490451e-18 -0.00920769136054
-0.956582581522 -0.147425929715 0.251426649298
-0.68723758243 -0.681534530721 -0.251426308747
-0.808982880361 -0.58776008496 0.00920770388425
-0.67745485544 -0.68332114795 0.272262975092
-0.43581019175 -0.86420726134 0.251426502608
-0.859222659762 -0.433138944876 0.272262879187
-0.532224712416 -0.68153502507 -0.502241839254
-0.440532363946 -0.855455464399 -0.272263080026
-0.146426347856 -0.951016412594 -0.272262938408
0.0299832987675 -0.864207228077 -0.502241842876
0.155390719149 -0.955321047653 -0.251426769287
-0.309003180304 -0.95101643144 -0.00920769745198
-0.155390719149 -0.955321047653 0.251426769287
0.43581019175 -0.86420726134 -0.251426502608
0.309003180304 -0.95101643144 0.00920769745198
0.440532363946 -0.855455464399 0.272263080026
0.68723758243 -0.681534530721 0.251426308747
0.146426347856 -0.951016412594 0.272262938408
0.483710882971 -0.716782022519 -0.502242286042
0.67745485544 -0.68332114795 -0.272262975092
0.859222659762 -0.433138944876 -0.272262879187
0.831175467983 -0.238538532481 -0.502241684794
0.808982880361 -0.58776008496 -0.00920770388425
0.250815363689 -1.53735791429e-18 -0.968034944275
0.0775061402464 0.23853867719 -0.968035173797
0.3684504833 0.267695588414 -0.890271482919
0.449739213633 0.517876464382 -0.727694034165
0.232896651977 0.716781783377 -0.657254155191
0.631506049936 0.267695098088 -0.727694608578
0.753668896982 -7.68680905343e-18 -0.657254283913
0.232896651977 -0.716781783377 -0.657254155191
0.449739213633 -0.517876464382 -0.727694034165
0.3684504833 -0.267695588414 -0.890271482919
0.0775061402464 -0.23853867719 -0.968035173797
0.631506049936 -0.267695098088 -0.727694608578
-0.202913663173 0.147425847019 -0.968034950262
-0.140735696354 0.433139502039 -0.890271663901
-0.353551272751 0.587759531687 -0.727695149391
-0.609731106313 0.442995305416 -0.657254241047
-0.059446786433 0.683320352178 -0.727694562219
-0.202913663173 -0.147425847019 -0.968034950262
-0.455429979557 5.3130836516e-18 -0.890271606714
-0.668245466126 -0.154620622679 -0.727695307147
-0.609731106313 -0.442995305416 -0.657254241047
-0.668245466126 0.154620622679 -0.727695307147
-0.059446786433 -0.683320352178 -0.727694562219
-0.353551272751 -0.587759531687 -0.727695149391
-0.140735696354 -0.433139502039 -0.890271663901
0.0930563304406 0.0676095796979 0.993362705208
0.0930563304406 -0.0676095796979 0.993362705208
0.213472101445 -1.85016143669e-18 0.976949160348
0.332371119028 -0.0772359927029 0.939980872501
0.316304171994 -0.229808159286 0.920402021241
0.447554377418 -0.156610258387 0.880436429404
0.332371119028 0.0772359927029 0.939980872501
0.447554377418 0.156610258387 0.880436429404
0.316304171994 0.229808159286 0.920402021241
0.552935569538 -0.233174014566 0.799932581453
0.524553270519 -0.381110088265 0.761313974002
0.644567838816 -0.304059730001 0.701484127943
0.718195529599 -0.366702634733 0.591374973214
0.677187622631 -0.492005762864 0.547126359321
0.770244601993 -0.424396472347 0.476036644975
0.750873310611 -0.226824920326 0.620273912825
0.840858112241 -0.151301738259 0.519678187995
0.768491847129 -0.0765638893842 0.635262348749
0.768491847129 0.0765638893842 0.635262348749
0.840858112241 0.151301738259 0.519678187995
0.750873310611 0.226824920326 0.620273912825
0.718195529599 0.366702634733 0.591374973214
0.770244601993 0.424396472347 0.476036644975
0.677187622631 0.492005762864 0.547126359321
0.644567838816 0.304059730001 0.701484127943
0.524553270519 0.381110088265 0.761313974002
0.552935569538 0.233174014566 0.799932581453
0.568543036372 -0.0785061955971 0.818899012727
0.676598188867 -5.02826585857e-18 0.736352422976
0.568543036372 0.0785061955971 0.818899012727
0.641643952228 0.601400425645 0.476036308073
0.570689458386 0.569727516365 0.59137475359
0.447755989996 0.644030387363 0.620273676352
0.40373697631 0.752948121654 0.519678342879
0.310293435807 0.707219991742 0.635262045911
0.488360626323 0.519060366856 0.701484307891
0.392628486289 0.453818729331 0.799932142536
0.164660381497 0.754538915903 0.635262137352
0.115942143309 0.846458621112 0.519677998524
0.0163099158884 0.784215938822 0.620273607322
-0.126820520269 0.796361975416 0.591374804799
-0.165606240337 0.863692063856 0.476036334741
-0.258662642 0.796082124589 0.547126026198
-0.0899961209781 0.706979839894 0.70148428649
-0.200361677479 0.616649797764 0.761313486755
-0.0508956743064 0.597928338462 0.799932079867
-0.0106436495616 0.474044668914 0.880436462556
-0.120817041226 0.371837211805 0.92040226557
0.0292525817721 0.339971044937 0.939980837605
0.0659665107988 0.203023900004 0.976949187768
-0.0355445933616 0.10939440447 0.993362696176
0.176163569421 0.292237154522 0.939980766998
0.287247557783 0.377253787627 0.880436494171
0.209079893 0.643483230412 0.736352449932
0.101025807694 0.56497673956 0.818898693329
0.25035304553 0.516457327474 0.818898761443
-0.373687250808 0.796082464103 0.47603628951
-0.365489992876 0.718813325318 0.591375065803
-0.474145742115 0.624857444799 0.620273317912
-0.591334975058 0.616650324245 0.519678097365
-0.576720282954 0.513650453097 0.635261306285
-0.34274451794 0.624857419608 0.701483713697
-0.310277527243 0.513650665406 0.799931778351
-0.666726710476 0.389766831478 0.635261608015
-0.769202116295 0.371837405633 0.519677831026
-0.740794185151 0.257847131693 0.620273191363
-0.796574771113 0.125475972073 0.591375020151
-0.872595007833 0.109394371476 0.47603657821
-0.837050335719 1.16437655111e-17 0.547125886312
-0.700188519732 0.132877563972 0.701483848587
-0.648383951775 6.16958517742e-18 0.761313503808
-0.584391632421 0.13636503031 0.79993187114
-0.454132412307 0.136365128183 0.88043642809
-0.39097272232 3.08479907727e-18 0.920402265535
-0.314293225245 0.132877723018 0.939980467505
-0.172703514284 0.125476069778 0.976948950594
-0.115024317999 -4.28983441834e-18 0.9933626761
-0.223496475415 0.257847626611 0.939980812
-0.27002570661 0.389767005518 0.880436141454
-0.547378960152 0.397695137066 0.736352396572
-0.506106880363 0.270669039084 0.818898099235
-0.41381593787 0.397695110772 0.818898631353
-0.872595007833 -0.109394371476 0.47603657821
-0.796574771113 -0.125475972073 0.591375020151
-0.740794185151 -0.257847131693 0.620273191363
-0.769202116295 -0.371837405633 0.519677831026
-0.666726710476 -0.389766831478 0.635261608015
-0.700188519732 -0.132877563972 0.701483848587
-0.584391632421 -0.13636503031 0.79993187114
-0.576720282954 -0.513650453097 0.635261306285
-0.591334975058 -0.616650324245 0.519678097365
-0.474145742115 -0.624857444799 0.620273317912
-0.365489992876 -0.718813325318 0.591375065803
-0.373687250808 -0.796082464103 0.47603628951
-0.258662642 -0.796082124589 0.547126026198
-0.34274451794 -0.624857419608 0.701483713697
-0.200361677479 -0.616649797764 0.761313486755
-0.310277527243 -0.513650665406 0.799931778351
-0.27002570661 -0.389767005518 0.880436141454
-0.120817041226 -0.371837211805 0.92040226557
-0.223496475415 -0.257847626611 0.939980812
-0.172703514284 -0.125476069778 0.976948950594
-0.0355445933616 -0.10939440447 0.993362696176
-0.314293225245 -0.132877723018 0.939980467505
-0.454132412307 -0.136365128183 0.88043642809
-0.547378960152 -0.397695137066 0.736352396572
-0.41381593787 -0.397695110772 0.818898631353
-0.506106880363 -0.270669039084 0.818898099235
-0.165606240337 -0.863692063856 0.476036334741
-0.126820520269 -0.796361975416 0.591374804799
0.0163099158884 -0.784215938822 0.620273607322
0.115942143309 -0.846458621112 0.519677998524
0.164660381497 -0.754538915903 0.635262137352
-0.0899961209781 -0.706979839894 0.70148428649
-0.0508956743064 -0.597928338462 0.799932079867
0.310293435807 -0.707219991742 0.635262045911
0.40373697631 -0.752948121654 0.519678342879
0.447755989996 -0.644030387363 0.620273676352
0.570689458386 -0.569727516365 0.59137475359
0.641643952228 -0.601400425645 0.476036308073
0.488360626323 -0.519060366856 0.701484307891
0.392628486289 -0.453818729331 0.799932142536
0.287247557783 -0.377253787627 0.880436494171
0.176163569421 -0.292237154522 0.939980766998
0.0659665107988 -0.203023900004 0.976949187768
0.0292525817721 -0.339971044937 0.939980837605
-0.0106436495616 -0.474044668914 0.880436462556
0.209079893 -0.643483230412 0.736352449932
0.25035304553 -0.516457327474 0.818898761443
0.101025807694 -0.56497673956 0.818898693329
0.792212011439 -0.492005681716 0.36101321041
0.850128613031 -0.366702479614 0.377902940914
0.915685650351 -0.304059767598 0.262806863437
0.915527258252 -0.381109889364 0.12870544521
0.962761682974 -0.233173988639 0.136820440066
0.890590634283 -0.2268247749 0.394206600172
0.911875801675 -0.0765638506371 0.403262320451
0.987638682195 -0.156610248676 0.0065622740954
0.964688083829 -0.229808222037 -0.12870540782
0.989385341241 -0.0772359842499 -0.123090410973
0.969277561611 -1.85015847391e-18 -0.245969527702
0.930106583422 -0.0676095585476 -0.361013422282
0.930106583422 0.0676095585476 -0.361013422282
0.989385341241 0.0772359842499 -0.123090410973
0.964688083829 0.229808222037 -0.12870540782
0.987638682195 0.156610248676 0.0065622740954
0.962761682974 0.233173988639 0.136820440066
0.915527258252 0.381109889364 0.12870544521
0.915685650351 0.304059767598 0.262806863437
0.850128613031 0.366702479614 0.377902940914
0.792212011439 0.492005681716 0.36101321041
0.890590634283 0.2268247749 0.394206600172
0.911875801675 0.0765638506371 0.403262320451
0.986705541051 -0.0785061739462 0.142298826107
0.986705541051 0.0785061739462 0.142298826107
0.961197268442 -5.02826300541e-18 0.275861942172
0.872595007833 0.109394371476 -0.47603657821
0.903310876008 0.203023728632 -0.377903197787
0.853827161893 0.339970781356 -0.394206856153
0.769202116295 0.371837405633 -0.519677831026
0.782726594113 0.474044780557 -0.403262476429
0.919527208018 0.292236752028 -0.262806762618
0.915947439778 0.377253827295 -0.136820456643
0.69271928503 0.597929089819 -0.403262688201
0.591334975058 0.616650324245 -0.519678097365
0.587178868198 0.706980647351 -0.394207231051
0.472225686586 0.796361889738 -0.377902952492
0.373687250808 0.796082464103 -0.47603628951
0.351719134961 0.863691625564 -0.361013055212
0.562083401026 0.784216049308 -0.26280684599
0.516664926936 0.846458647855 -0.128705519482
0.64183353903 0.754539493093 -0.136820545018
0.706962576812 0.707220511216 -0.00656227876956
0.645371498764 0.752947878431 0.128705559124
0.755032127443 0.644030485117 0.123090295187
0.784161510747 0.569727704683 0.245969647681
0.712732280565 0.601400230419 0.361013100998
0.845827916078 0.519060593793 0.123090358491
0.891069853033 0.453818745314 -0.00656227224012
0.777624944185 0.564977337296 -0.275862383307
